rank,percentile,ticker,score,sector,market_cap,price,liquidity,pe_ratio,fcf_yield,earnings_yield,ttm_gross_margin,ttm_operating_margin,debt_to_ebitda,roa,top_factor,value_trap,missing_factor_count,data_quality,feature_available_date
67,95.07829977628636,CMCSA,0.12413701466193108,COMMUNICATION SERVICES,91871800000.0,25.4,,4.938813030856897,0.2219397029338709,0.2024778005873402,0.6166814339423837,0.15286125944906087,0.23975464485732065,0.07154560349535773,low_ps,False,0,good,2026-05-15 10:35:41.248554
68,95.00372856077554,TDC,0.11796543365131881,TECHNOLOGY,3051594000.0,31.59,,7.248441805225653,0.22283436132067372,0.13796068546471124,0.6021314387211367,0.06216696269982238,0.4550898203592814,0.1965452847805789,low_ps,False,0,good,2026-05-15 10:22:46.978699
69,94.92915734526473,ORLY,0.11730427929815067,CONSUMER CYCLICAL,78320287360.0,92.96,,30.07801258494453,0.02443140933848586,0.03324687750481717,0.51631714339434,0.19558556877559755,0.10865673243813875,0.15373901130400827,low_pe,False,1,partial,2026-05-15 10:19:10.179215
70,94.85458612975391,ANF,0.116319187536159,CONSUMER CYCLICAL,3652817629.9999995,77.99,,7.2058913124530255,0.10358250488404482,0.1387753376562629,0.586119417609202,0.1341727727972547,0.2763118413307038,0.14312225674882845,low_ps,False,0,good,2026-05-15 10:31:09.448101
71,94.78001491424311,M,0.11292148700763847,CONSUMER CYCLICAL,5386220000.0,19.48,,8.3897507788162,0.19624152002703193,0.11919305189910548,0.3654568763538305,0.04553291189602582,0.0,0.03953688877940633,low_ps,False,0,good,2026-05-15 10:16:44.981811
72,94.7054436987323,RH,0.11183230439627434,CONSUMER CYCLICAL,2638555903.7699995,133.89,,21.144477419683138,0.0946081906558535,0.04729367296016085,0.44068647631540997,0.11351909094715101,0.36199012911909867,0.02580531090574083,low_ps,False,1,partial,2026-05-15 10:20:49.582638
73,94.63087248322147,UAL,0.11130217767601204,INDUSTRIALS,32542744000.0,99.58,,8.879329877216916,0.09854731365001058,0.1126211114834078,0.6424436873614924,0.08439453577216949,0.623250296559905,0.04527989523232972,low_ps,False,0,good,2026-05-15 10:23:46.661026
74,94.55630126771067,PPC,0.11003134065490451,CONSUMER DEFENSIVE,6942066900.0,29.1,,7.819853246807376,0.07749925314030033,0.12787963769118962,0.11572895545725664,0.07402191512473867,0.0009835080274289462,0.0870112856533494,low_ps,False,0,good,2026-05-15 10:20:07.475844
75,94.48173005219985,MGM,0.10968102642688826,CONSUMER CYCLICAL,10041838830.0,38.79,,54.92385813205566,0.17246771525808288,0.01820702394204827,0.44160209590355104,0.05181758228570425,0.0,0.004416001697302831,low_ps,False,0,good,2026-05-15 10:17:08.651368
76,94.40715883668904,SBH,0.1092200135186681,CONSUMER CYCLICAL,1413732950.0,14.03,,7.835701577412953,0.1533259870614178,0.12762099093750345,0.5172172198637277,0.08185861478794053,0.40877759401027997,0.06328868821072704,low_ps,False,1,partial,2026-05-15 10:21:25.513251
77,94.33258762117822,UPBD,0.10827115086656984,TECHNOLOGY,1099324860.0,18.78,,13.05022507656877,0.21326998827262034,0.0766270308851198,0.41311051114642056,0.05390691889945756,0.27185303071847944,0.02692929963936771,low_ps,False,0,good,2026-05-15 10:24:04.889938
78,94.2580164056674,MET,0.1079629085974907,FINANCIAL SERVICES,51197056000.0,78.08,,14.146741088698535,0.353633615182873,0.0706876582903517,0.3642082006628111,0.06057573591526415,0.5456134218804614,0.00491517620071412,low_ps,False,0,good,2026-05-15 10:17:05.975370
79,94.1834451901566,DELL,0.10742540779927677,TECHNOLOGY,174593216488.13998,260.46,,29.41260385581873,0.04898242997075967,0.03399902997034956,0.2010604379150593,0.07224013105744333,1.744351053378452,0.05860632269020398,low_ps,False,0,good,2026-05-15 10:37:45.784379
80,94.10887397464579,CHH,0.10705886106404348,CONSUMER CYCLICAL,4918134100.0,106.58,,14.225937185435445,0.02323767483281922,0.07029413858398045,0.44521124232475,0.2699288504638182,0.01346166226743063,0.11740733671898189,low_ps,False,0,good,2026-05-15 10:35:16.414085
81,94.03430275913497,TMDX,0.10692892095128813,HEALTHCARE,2455402520.32,67.84,,14.281906658290874,0.06164284623291593,0.07001866234852362,0.5908867885955118,0.1485115350139175,0.14746000382433552,0.11982269552975286,low_pe,False,1,partial,2026-05-15 10:23:07.099981
82,93.95973154362416,PM,0.10617789306137393,CONSUMER DEFENSIVE,267226679517.87003,170.99,,24.083154246383383,0.03991367934984479,0.04152280011868346,0.6730291856457715,0.3683030872677319,0.9175966632848608,0.16101461262751585,low_ps,False,0,good,2026-05-15 10:19:57.089581
83,93.88516032811334,SON,0.10489062798836309,CONSUMER CYCLICAL,5140738240.0,51.56,,4.965347278095821,0.05170580325054636,0.2013957824080924,0.20923869955611613,0.08662140776201659,1.5584285992907456,0.09352495239619733,low_ps,False,0,good,2026-05-15 10:22:08.729420
84,93.81058911260254,WEN,0.10425763683596503,CONSUMER CYCLICAL,1390971200.0,7.3,,8.426298349235196,0.17442201535157595,0.1186760732357363,0.2716534723144154,0.15438485436340174,0.3222128613892639,0.033304341457716345,low_ps,False,0,good,2026-05-15 10:24:50.264891
85,93.73601789709171,PRG,0.1040730230413357,INDUSTRIALS,1483035400.0000002,36.34,,10.012120925710892,0.19251259949695063,0.09987893748186993,0.6590983579463264,0.08656508402161117,0.027890408544282437,0.07252050416350063,low_ps,False,0,good,2026-05-15 10:20:13.224800
86,93.66144668158091,KBR,0.10391251716139704,INDUSTRIALS,4132580000.0,32.54,,10.30568578553616,0.11881197702161846,0.09703381422743178,0.14497464568976726,0.0921856715641659,0.11098527746319366,0.06052830188679245,low_ps,False,0,good,2026-05-15 10:15:42.376666
87,93.5868754660701,DVA,0.10334569164316067,HEALTHCARE,13682018750.0,198.65,,17.509263631663543,0.10909925116130981,0.057112624553302856,0.3109710614056087,0.15010421328725918,0.24357234249525653,0.04465396315809174,low_ps,False,1,partial,2026-05-15 10:38:24.178305
88,93.51230425055928,BBY,0.10312579871077436,CONSUMER CYCLICAL,12598740000.0,59.4,,11.78553788587465,0.09985125496676651,0.08484975481675151,0.224724760739728,0.033316543138806935,0.30393096836049854,0.07286980231765508,low_ps,False,0,good,2026-05-15 10:32:46.677327
89,93.43773303504848,UHS,0.10299078132695028,HEALTHCARE,10488848214.880001,169.96,,6.896937144104608,0.08523509747540266,0.14499189699804413,0.7132353293085119,0.11497840885602606,0.2968179411572028,0.09698260496588833,low_ps,False,0,good,2026-05-15 10:23:55.667856
90,93.36316181953765,HSAI,0.10294134350255632,CONSUMER CYCLICAL,3515911725.6000004,21.6,,5.849834644182861,-0.05322703458035875,0.1709450028633563,0.41580814123305,0.03578467277055248,2.6758733439015807,0.0533372015308397,low_ps,False,1,partial,2026-05-15 10:43:50.757532
91,93.28859060402685,VIRT,0.10253887320258107,FINANCIAL SERVICES,4417469132.37,51.31,,8.017345414100825,0.23197038152255975,0.12472956425716798,0.59828269199522,0.4497742170354815,1.3541803341563776,0.021938415130880587,low_ps,False,0,good,2026-05-15 10:24:20.125996
92,93.21401938851604,GBX,0.10084447686916928,INDUSTRIALS,1607439450.0,50.55,,11.00232340862423,0.13978753600952123,0.09088989323983557,0.15983805107619906,0.08256626756176898,0.2084221748400853,0.03366592160748439,low_ps,False,0,good,2026-05-15 10:41:48.021557
93,93.13944817300522,GAP,0.10067130043941101,CONSUMER CYCLICAL,8974080000.0,23.37,,10.99764705882353,0.10875766652403365,0.090928540864356,0.4079135754262658,0.07256280098919693,0.38032393521295743,0.06459784673844206,low_ps,False,0,good,2026-05-15 10:41:42.817248
94,93.0648769574944,RGA,0.10018649324923458,FINANCIAL SERVICES,14053548600.0,210.6,,11.889635025380711,0.2911008540576008,0.08410687105746373,0.16770610850064074,0.06578385305425032,0.0,0.0075483747365732165,low_ps,False,0,good,2026-05-15 10:20:47.100591
95,92.99030574198359,COR,0.10010307685270904,HEALTHCARE,50935141520.0,261.08,,19.98493395593086,0.030590118207253783,0.05003769350477305,0.035480936964047506,0.012167131498696705,0.055725349314569406,0.031213857328837837,low_ps,False,0,good,2026-05-15 10:36:16.638347
96,92.91573452647278,RJF,0.09940894359496835,FINANCIAL SERVICES,30742536000.000004,154.33,,14.318833721471822,0.07305838399278446,0.06983809013023519,0.8916473034120093,0.16858260975908035,0.11371588523442967,0.027078498637877105,low_ps,False,0,good,2026-05-15 10:20:53.736630
97,92.84116331096197,TNL,0.09860211777150417,CONSUMER CYCLICAL,4259524566.44,65.78,,17.972677495527424,0.17302400502785817,0.05564001247164503,0.43220548283526794,0.15263027908125462,1.3577586206896552,0.03464912280701754,low_ps,False,0,good,2026-05-15 10:23:12.798521
98,92.76659209545114,MUSA,0.09745919546904533,CONSUMER CYCLICAL,10810791960.0,577.87,,19.524637818313167,0.05136533965824276,0.05121733930767455,0.05507701533192058,0.043490413103024206,0.016843582770418458,0.11378020713463752,low_ps,False,0,good,2026-05-15 10:17:54.926996
99,92.69202087994034,TRIP,0.09603560829796487,CONSUMER CYCLICAL,1205930000.0,10.45,,30.148249999999997,0.13516539102601313,0.03316942111067807,0.8529878371232152,0.04230565838180857,3.0964912280701755,0.015238095238095238,low_ps,False,0,good,2026-05-15 10:23:20.397133
100,92.61744966442953,EEFT,0.09597675883042349,TECHNOLOGY,3234327963.5299997,68.83,,10.480647969961113,0.1270124751206881,0.09541394796067273,0.36025803478861884,0.12136850593249626,1.4962099125364432,0.04873657612128869,low_ps,False,1,partial,2026-05-15 10:38:44.002175
